row_id,split
RICE_009342,train
RICE_009343,train
RICE_009344,train
RICE_009345,train
RICE_009346,train
RICE_009347,train
RICE_009348,train
RICE_009349,train
RICE_009350,train
RICE_009351,train
RICE_009352,train
RICE_009353,train
RICE_009354,train
RICE_009355,train
RICE_009356,train
RICE_009357,train
RICE_009358,train
RICE_009359,train
RICE_009360,train
RICE_009361,train
RICE_009362,train
RICE_009363,train
RICE_009364,train
RICE_009365,train
RICE_009366,train
RICE_009367,train
RICE_009368,train
RICE_009369,train
RICE_009370,train
RICE_009371,train
RICE_009372,train
RICE_009373,train
RICE_009374,train
RICE_009375,train
RICE_009376,train
RICE_009377,train
RICE_009378,train
RICE_009379,train
RICE_009380,train
RICE_009381,train
RICE_009382,train
RICE_009383,train
RICE_009384,train
RICE_009385,train
RICE_009386,train
RICE_009387,train
RICE_009388,train
RICE_009389,train
RICE_009390,train
RICE_009391,train
RICE_009392,train
RICE_009393,train
RICE_009394,train
RICE_009395,train
RICE_009396,train
RICE_009397,train
RICE_009398,train
RICE_009399,train
RICE_009400,train
RICE_009401,train
RICE_009402,train
RICE_009403,train
RICE_009404,train
RICE_009405,train
RICE_009406,train
RICE_009407,train
RICE_009408,train
RICE_009409,train
RICE_009410,train
RICE_009411,train
RICE_009412,train
RICE_009413,train
RICE_009414,train
RICE_009415,train
RICE_009416,train
RICE_009417,train
RICE_009418,train
RICE_009419,train
RICE_009420,train
RICE_009421,train
RICE_009422,train
RICE_009423,train
RICE_009424,train
RICE_009425,train
RICE_009426,train
RICE_009427,train
RICE_009428,train
RICE_009429,train
RICE_009430,train
RICE_009431,train
RICE_009432,train
RICE_009433,train
RICE_009434,train
RICE_009435,train
RICE_009436,train
RICE_009437,train
RICE_009438,train
RICE_009439,train
RICE_009440,train
RICE_009441,train
RICE_009442,train
RICE_009443,train
RICE_009444,train
RICE_009445,train
RICE_009446,train
RICE_009447,train
RICE_009448,train
RICE_009449,train
RICE_009450,train
RICE_009451,train
RICE_009452,train
RICE_009453,train
RICE_009454,train
RICE_009455,train
RICE_009456,train
RICE_009457,train
RICE_009458,train
RICE_009459,train
RICE_009460,train
RICE_009461,train
RICE_009462,train
RICE_009463,train
RICE_009464,train
RICE_009465,train
RICE_009466,train
RICE_009467,train
RICE_009468,train
RICE_009469,train
RICE_009470,train
RICE_009471,train
RICE_009472,train
RICE_009473,train
RICE_009474,train
RICE_009475,train
RICE_009476,train
RICE_009477,train
RICE_009478,train
RICE_009479,train
RICE_009480,train
RICE_009481,train
RICE_009482,train
RICE_009483,train
RICE_009484,train
RICE_009485,train
RICE_009486,train
RICE_009487,train
RICE_009488,train
RICE_009489,train
RICE_009490,train
RICE_009491,train
RICE_009492,train
RICE_009493,train
RICE_009494,train
RICE_009495,train
RICE_009496,train
RICE_009497,train
RICE_009498,train
RICE_009499,train
RICE_009500,train
RICE_009501,train
RICE_009502,train
RICE_009503,train
RICE_009504,train
RICE_009505,train
RICE_009506,train
RICE_009507,train
RICE_009508,train
RICE_009509,train
RICE_009510,train
RICE_009511,train
RICE_009512,train
RICE_009513,train
RICE_009514,train
RICE_009515,train
RICE_009516,train
RICE_009517,train
RICE_009518,train
RICE_009519,train
RICE_009520,train
RICE_009521,train
RICE_009522,train
RICE_009523,train
RICE_009524,train
RICE_009525,train
RICE_009526,train
RICE_009527,train
RICE_009528,train
RICE_009529,train
RICE_009530,train
RICE_009531,train
RICE_009532,train
RICE_009533,train
RICE_009534,train
RICE_009535,train
RICE_009536,train
RICE_009537,train
RICE_009538,train
RICE_009539,train
RICE_009540,train
RICE_009541,train
RICE_009542,train
RICE_009543,train
RICE_009544,train
RICE_009545,train
RICE_009546,train
RICE_009547,train
RICE_009548,train
RICE_009549,train
RICE_009550,train
RICE_009551,train
RICE_009552,train
RICE_009553,train
RICE_009554,train
RICE_009555,train
RICE_009556,train
RICE_009557,train
RICE_009558,train
RICE_009559,train
RICE_009560,train
RICE_009561,train
RICE_009562,train
RICE_009563,train
RICE_009564,train
RICE_009565,train
RICE_009566,train
RICE_009567,train
RICE_009568,train
RICE_009569,train
RICE_009570,train
RICE_009571,train
RICE_009572,train
RICE_009573,train
RICE_009574,train
RICE_009575,train
RICE_009576,train
RICE_009577,train
RICE_009578,train
RICE_009579,train
RICE_009580,train
RICE_009581,train
RICE_009582,train
RICE_009583,train
RICE_009584,train
RICE_009585,train
RICE_009586,train
RICE_009587,train
RICE_009588,train
RICE_009589,train
RICE_009590,train
RICE_009591,train
RICE_009592,train
RICE_009593,train
RICE_009594,train
RICE_009595,train
RICE_009596,train
RICE_009597,train
RICE_009598,train
RICE_009599,train
RICE_009600,train
RICE_009601,train
RICE_009602,train
RICE_009603,train
RICE_009604,train
RICE_009605,train
RICE_009606,train
RICE_009607,train
RICE_009608,train
RICE_009609,train
RICE_009610,train
RICE_009611,train
RICE_009612,train
RICE_009613,train
RICE_009614,train
RICE_009615,train
RICE_009616,train
RICE_009617,train
RICE_009618,train
RICE_009619,train
RICE_009620,train
RICE_009621,train
RICE_009622,train
RICE_009623,train
RICE_009624,train
RICE_009625,train
RICE_009626,train
RICE_009627,train
RICE_009628,train
RICE_009629,train
RICE_009630,train
RICE_009631,train
RICE_009632,train
RICE_009633,train
RICE_009634,train
RICE_009635,train
RICE_009636,train
RICE_009637,train
RICE_009638,train
RICE_009639,train
RICE_009640,train
RICE_009641,train
RICE_009642,train
RICE_009643,train
RICE_009644,train
RICE_009645,train
RICE_009646,train
RICE_009647,train
RICE_009648,train
RICE_009649,train
RICE_009650,train
RICE_009651,train
RICE_009652,train
RICE_009653,train
RICE_009654,train
RICE_009655,train
RICE_009656,train
RICE_009657,train
RICE_009658,train
RICE_009659,train
RICE_009660,train
RICE_009661,train
RICE_009662,train
RICE_009663,train
RICE_009664,train
RICE_009665,train
RICE_009666,train
RICE_009667,train
RICE_009668,train
RICE_009669,train
RICE_009670,train
RICE_009671,train
RICE_009672,train
RICE_009673,train
RICE_009674,train
RICE_009675,train
RICE_009676,train
RICE_009677,train
RICE_009678,train
RICE_009679,train
RICE_009680,train
RICE_009681,train
RICE_009682,train
RICE_009683,train
RICE_009684,train
RICE_009685,train
RICE_009686,train
RICE_009687,train
RICE_009688,train
RICE_009689,train
RICE_009690,train
RICE_009691,train
RICE_009692,train
RICE_009693,train
RICE_009694,train
RICE_009695,train
RICE_009696,train
RICE_009697,train
RICE_009698,train
RICE_009699,train
RICE_009700,train
RICE_009701,train
RICE_009702,train
RICE_009703,train
RICE_009704,train
RICE_009705,train
RICE_009706,train
RICE_009707,train
RICE_009708,train
RICE_009709,train
RICE_009710,train
RICE_009711,train
RICE_009712,train
RICE_009713,train
RICE_009714,train
RICE_009715,train
RICE_009716,train
RICE_009717,train
RICE_009718,train
RICE_009719,train
RICE_009720,train
RICE_009721,train
RICE_009722,train
RICE_009723,train
RICE_009724,train
RICE_009725,train
RICE_009726,train
RICE_009727,train
RICE_009728,train
RICE_009729,train
RICE_009730,train
RICE_009731,train
RICE_009732,train
RICE_009733,train
RICE_009734,train
RICE_009735,train
RICE_009736,train
RICE_009737,train
RICE_009738,train
RICE_009739,train
RICE_009740,train
RICE_009741,train
RICE_009742,train
RICE_009743,train
RICE_009744,train
RICE_009745,train
RICE_009746,train
RICE_009747,train
RICE_009748,train
RICE_009749,train
RICE_009750,train
RICE_009751,train
RICE_009752,train
RICE_009753,train
RICE_009754,train
RICE_009755,train
RICE_009756,train
RICE_009757,train
RICE_009758,train
RICE_009759,train
RICE_009760,train
RICE_009761,train
RICE_009762,train
RICE_009763,train
RICE_009764,train
RICE_009765,train
RICE_009766,train
RICE_009767,train
RICE_009768,train
RICE_009769,train
RICE_009770,train
RICE_009771,train
RICE_009772,train
RICE_009773,train
RICE_009774,train
RICE_009775,train
RICE_009776,train
RICE_009777,train
RICE_009778,train
RICE_009779,train
RICE_009780,train
RICE_009781,train
RICE_009782,train
RICE_009783,train
RICE_009784,train
RICE_009785,train
RICE_009786,train
RICE_009787,train
RICE_009788,train
RICE_009789,train
RICE_009790,train
RICE_009791,train
RICE_009792,train
RICE_009793,train
RICE_009794,train
RICE_009795,train
RICE_009796,train
RICE_009797,train
RICE_009798,train
RICE_009799,train
RICE_009800,train
RICE_009801,train
RICE_009802,train
RICE_009803,train
RICE_009804,train
RICE_009805,train
RICE_009806,train
RICE_009807,train
RICE_009808,train
RICE_009809,train
RICE_009810,train
RICE_009811,train
RICE_009812,train
RICE_009813,train
RICE_009814,train
RICE_009815,train
RICE_009816,train
RICE_009817,train
RICE_009818,train
RICE_009819,train
RICE_009820,train
RICE_009821,train
RICE_009822,train
RICE_009823,train
RICE_009824,train
RICE_009825,train
RICE_009826,train
RICE_009827,train
RICE_009828,train
RICE_009829,train
RICE_009830,train
RICE_009831,train
RICE_009832,train
RICE_009833,train
RICE_009834,train
RICE_009835,train
RICE_009836,train
RICE_009837,train
RICE_009838,train
RICE_009839,train
RICE_009840,train
RICE_009841,train
RICE_009842,train
RICE_009843,train
RICE_009844,train
RICE_009845,train
RICE_009846,train
RICE_009847,train
RICE_009848,train
RICE_009849,train
RICE_009850,train
RICE_009851,train
RICE_009852,train
RICE_009853,train
RICE_009854,train
RICE_009855,train
RICE_009856,train
RICE_009857,train
RICE_009858,train
RICE_009859,train
RICE_009860,train
RICE_009861,train
RICE_009862,train
RICE_009863,train
RICE_009864,train
RICE_009865,train
RICE_009866,train
RICE_009867,train
RICE_009868,train
RICE_009869,train
RICE_009870,train
RICE_009871,train
RICE_009872,train
RICE_009873,train
RICE_009874,train
RICE_009875,train
RICE_009876,train
RICE_009877,train
RICE_009878,train
RICE_009879,train
RICE_009880,train
RICE_009881,train
RICE_009882,train
RICE_009883,train
RICE_009884,train
RICE_009885,train
RICE_009886,train
RICE_009887,train
RICE_009888,train
RICE_009889,train
RICE_009890,train
RICE_009891,train
RICE_009892,train
RICE_009893,train
RICE_009894,train
RICE_009895,train
RICE_009896,train
RICE_009897,train
RICE_009898,train
RICE_009899,train
RICE_009900,train
RICE_009901,train
RICE_009902,train
RICE_009903,train
RICE_009904,train
RICE_009905,train
RICE_009906,train
RICE_009907,train
RICE_009908,train
RICE_009909,train
RICE_009910,train
RICE_009911,train
RICE_009912,train
RICE_009913,train
RICE_009914,train
RICE_009915,train
RICE_009916,train
RICE_009917,train
RICE_009918,train
RICE_009919,train
RICE_009920,train
RICE_009921,train
RICE_009922,train
RICE_009923,train
RICE_009924,train
RICE_009925,train
RICE_009926,train
RICE_009927,train
RICE_009928,train
RICE_009929,train
RICE_009930,train
RICE_009931,train
RICE_009932,train
RICE_009933,train
RICE_009934,validation
RICE_009935,validation
RICE_009936,validation
RICE_009937,validation
RICE_009938,validation
RICE_009939,validation
RICE_009940,validation
RICE_009941,validation
RICE_009942,validation
RICE_009943,validation
RICE_009944,validation
RICE_009945,validation
RICE_009946,validation
RICE_009947,validation
RICE_009948,validation
RICE_009949,validation
RICE_009950,validation
RICE_009951,validation
RICE_009952,validation
RICE_009953,validation
RICE_009954,validation
RICE_009955,validation
RICE_009956,validation
RICE_009957,validation
RICE_009958,validation
RICE_009959,validation
RICE_009960,validation
RICE_009961,validation
RICE_009962,validation
RICE_009963,validation
RICE_009964,validation
RICE_009965,validation
RICE_009966,validation
RICE_009967,validation
RICE_009968,validation
RICE_009969,validation
RICE_009970,validation
RICE_009971,validation
RICE_009972,validation
RICE_009973,validation
RICE_009974,validation
RICE_009975,validation
RICE_009976,validation
RICE_009977,validation
RICE_009978,validation
RICE_009979,validation
RICE_009980,validation
RICE_009981,validation
RICE_009982,validation
RICE_009983,validation
RICE_009984,validation
RICE_009985,validation
RICE_009986,validation
RICE_009987,validation
RICE_009988,validation
RICE_009989,validation
RICE_009990,validation
RICE_009991,validation
RICE_009992,validation
RICE_009993,validation
RICE_009994,validation
RICE_009995,validation
RICE_009996,validation
RICE_009997,validation
RICE_009998,validation
RICE_009999,validation
RICE_010000,validation
RICE_010001,validation
RICE_010002,validation
RICE_010003,validation
RICE_010004,validation
RICE_010005,validation
RICE_010006,validation
RICE_010007,validation
RICE_010008,validation
RICE_010009,validation
RICE_010010,validation
RICE_010011,validation
RICE_010012,validation
RICE_010013,validation
RICE_010014,validation
RICE_010015,validation
RICE_010016,validation
RICE_010017,validation
RICE_010018,validation
RICE_010019,validation
RICE_010020,validation
RICE_010021,validation
RICE_010022,validation
RICE_010023,validation
RICE_010024,validation
RICE_010025,validation
RICE_010026,validation
RICE_010027,validation
RICE_010028,validation
RICE_010029,validation
RICE_010030,validation
RICE_010031,validation
RICE_010032,validation
RICE_010033,validation
RICE_010034,validation
RICE_010035,validation
RICE_010036,validation
RICE_010037,validation
RICE_010038,validation
RICE_010039,validation
RICE_010040,validation
RICE_010041,validation
RICE_010042,validation
RICE_010043,validation
RICE_010044,validation
RICE_010045,validation
RICE_010046,validation
RICE_010047,validation
RICE_010048,validation
RICE_010049,validation
RICE_010050,validation
RICE_010051,validation
RICE_010052,validation
RICE_010053,validation
RICE_010054,validation
RICE_010055,validation
RICE_010056,validation
RICE_010057,validation
RICE_010058,validation
RICE_010059,validation
RICE_010060,validation
RICE_010061,validation
RICE_010062,validation
RICE_010063,validation
RICE_010064,validation
RICE_010065,validation
RICE_010066,validation
RICE_010067,validation
RICE_010068,validation
RICE_010069,validation
RICE_010070,validation
RICE_010071,validation
RICE_010072,validation
RICE_010073,validation
RICE_010074,validation
RICE_010075,validation
RICE_010076,validation
RICE_010077,validation
RICE_010078,validation
RICE_010079,validation
RICE_010080,validation
RICE_010081,validation
RICE_010082,validation
RICE_010083,validation
RICE_010084,validation
RICE_010085,validation
RICE_010086,validation
RICE_010087,validation
RICE_010088,validation
RICE_010089,validation
RICE_010090,validation
RICE_010091,validation
RICE_010092,validation
RICE_010093,validation
RICE_010094,validation
RICE_010095,validation
RICE_010096,validation
RICE_010097,validation
RICE_010098,validation
RICE_010099,validation
RICE_010100,validation
RICE_010101,validation
RICE_010102,validation
RICE_010103,validation
RICE_010104,validation
RICE_010105,validation
RICE_010106,validation
RICE_010107,validation
RICE_010108,validation
RICE_010109,validation
RICE_010110,validation
RICE_010111,validation
RICE_010112,validation
RICE_010113,validation
RICE_010114,validation
RICE_010115,validation
RICE_010116,validation
RICE_010117,validation
RICE_010118,validation
RICE_010119,validation
RICE_010120,validation
RICE_010121,validation
RICE_010122,validation
RICE_010123,validation
RICE_010124,validation
RICE_010125,validation
RICE_010126,validation
RICE_010127,validation
RICE_010128,validation
RICE_010129,validation
RICE_010130,validation
RICE_010131,validation
RICE_010132,validation
RICE_010133,validation
RICE_010134,validation
RICE_010135,validation
RICE_010136,validation
RICE_010137,validation
RICE_010138,validation
RICE_010139,validation
RICE_010140,validation
RICE_010141,validation
RICE_010142,validation
RICE_010143,validation
RICE_010144,validation
RICE_010145,validation
RICE_010146,validation
RICE_010147,validation
RICE_010148,validation
RICE_010149,validation
RICE_010150,validation
RICE_010151,validation
RICE_010152,validation
RICE_010153,validation
RICE_010154,validation
RICE_010155,validation
RICE_010156,validation
RICE_010157,validation
RICE_010158,validation
RICE_010159,validation
RICE_010160,validation
RICE_010161,validation
RICE_010162,validation
RICE_010163,validation
RICE_010164,validation
RICE_010165,validation
RICE_010166,validation
RICE_010167,validation
RICE_010168,validation
RICE_010169,validation
RICE_010170,validation
RICE_010171,validation
RICE_010172,validation
RICE_010173,validation
RICE_010174,validation
RICE_010175,validation
RICE_010176,validation
RICE_010177,validation
RICE_010178,validation
RICE_010179,validation
RICE_010180,validation
RICE_010181,validation
RICE_010182,validation
RICE_010183,validation
RICE_010184,validation
RICE_010185,validation
RICE_010186,validation
RICE_010187,validation
RICE_010188,validation
RICE_010189,validation
RICE_010190,validation
RICE_010191,validation
RICE_010192,validation
RICE_010193,validation
RICE_010194,validation
RICE_010195,validation
RICE_010196,validation
RICE_010197,validation
RICE_010198,validation
RICE_010199,validation
RICE_010200,validation
RICE_010201,validation
RICE_010202,validation
RICE_010203,validation
RICE_010204,validation
RICE_010205,validation
RICE_010206,validation
RICE_010207,validation
RICE_010208,validation
RICE_010209,validation
RICE_010210,validation
RICE_010211,validation
RICE_010212,validation
RICE_010213,validation
RICE_010214,validation
RICE_010215,validation
RICE_010216,validation
RICE_010217,validation
RICE_010218,validation
RICE_010219,validation
RICE_010220,validation
RICE_010221,validation
RICE_010222,validation
RICE_010223,validation
RICE_010224,validation
RICE_010225,validation
RICE_010226,validation
RICE_010227,validation
RICE_010228,validation
RICE_010229,validation
RICE_010230,validation
RICE_010231,validation
RICE_010232,validation
RICE_010233,validation
RICE_010234,validation
RICE_010235,validation
RICE_010236,validation
RICE_010237,validation
RICE_010238,validation
RICE_010239,validation
RICE_010240,validation
RICE_010241,validation
RICE_010242,validation
RICE_010243,validation
RICE_010244,validation
RICE_010245,validation
RICE_010246,validation
RICE_010247,validation
RICE_010248,validation
RICE_010249,validation
RICE_010250,validation
RICE_010251,validation
RICE_010252,validation
RICE_010253,validation
RICE_010254,validation
RICE_010255,validation
RICE_010256,validation
RICE_010257,validation
RICE_010258,validation
RICE_010259,validation
RICE_010260,validation
RICE_010261,validation
RICE_010262,validation
RICE_010263,validation
RICE_010264,validation
RICE_010265,validation
RICE_010266,validation
RICE_010267,validation
RICE_010268,validation
RICE_010269,validation
RICE_010270,validation
RICE_010271,validation
RICE_010272,validation
RICE_010273,validation
RICE_010274,validation
RICE_010275,validation
RICE_010276,validation
RICE_010277,validation
RICE_010278,validation
RICE_010279,validation
RICE_010280,validation
RICE_010281,validation
RICE_010282,validation
RICE_010283,validation
RICE_010284,validation
RICE_010285,validation
RICE_010286,validation
RICE_010287,validation
RICE_010288,validation
RICE_010289,validation
RICE_010290,validation
RICE_010291,validation
RICE_010292,validation
RICE_010293,validation
RICE_010294,validation
RICE_010295,validation
RICE_010296,validation
RICE_010297,validation
RICE_010298,validation
RICE_010299,validation
RICE_010300,validation
RICE_010301,validation
RICE_010302,validation
RICE_010303,validation
RICE_010304,validation
RICE_010305,validation
RICE_010306,validation
RICE_010307,validation
RICE_010308,validation
RICE_010309,validation
RICE_010310,validation
RICE_010311,validation
RICE_010312,validation
RICE_010313,validation
RICE_010314,validation
RICE_010315,validation
RICE_010316,validation
RICE_010317,validation
RICE_010318,validation
RICE_010319,validation
RICE_010320,validation
RICE_010321,validation
RICE_010322,validation
RICE_010323,validation
RICE_010324,validation
RICE_010325,validation
RICE_010326,validation
RICE_010327,validation
RICE_010328,validation
RICE_010329,validation
RICE_010330,validation
RICE_010331,validation
RICE_010332,validation
RICE_010333,validation
RICE_010334,validation
RICE_010335,validation
RICE_010336,validation
RICE_010337,validation
RICE_010338,validation
RICE_010339,validation
RICE_010340,validation
RICE_010341,validation
RICE_010342,validation
RICE_010343,validation
RICE_010344,validation
RICE_010345,validation
RICE_010346,validation
RICE_010347,validation
RICE_010348,validation
RICE_010349,validation
RICE_010350,validation
RICE_010351,validation
RICE_010352,validation
RICE_010353,validation
RICE_010354,validation
RICE_010355,validation
RICE_010356,validation
RICE_010357,validation
RICE_010358,validation
RICE_010359,validation
RICE_010360,validation
RICE_010361,validation
RICE_010362,validation
RICE_010363,validation
RICE_010364,validation
RICE_010365,validation
RICE_010366,validation
RICE_010367,validation
RICE_010368,validation
RICE_010369,validation
RICE_010370,validation
RICE_010371,validation
RICE_010372,validation
RICE_010373,validation
RICE_010374,validation
RICE_010375,validation
RICE_010376,validation
RICE_010377,validation
RICE_010378,validation
RICE_010379,validation
RICE_010380,validation
RICE_010381,validation
RICE_010382,validation
RICE_010383,validation
RICE_010384,validation
RICE_010385,validation
RICE_010386,validation
RICE_010387,validation
RICE_010388,validation
RICE_010389,validation
RICE_010390,validation
RICE_010391,validation
RICE_010392,validation
RICE_010393,validation
RICE_010394,validation
RICE_010395,validation
RICE_010396,validation
RICE_010397,validation
RICE_010398,validation
RICE_010399,validation
RICE_010400,validation
RICE_010401,validation
RICE_010402,validation
RICE_010403,validation
RICE_010404,validation
RICE_010405,validation
RICE_010406,validation
RICE_010407,validation
RICE_010408,validation
RICE_010409,validation
RICE_010410,validation
RICE_010411,validation
RICE_010412,validation
RICE_010413,validation
RICE_010414,validation
RICE_010415,validation
RICE_010416,validation
RICE_010417,validation
RICE_010418,validation
RICE_010419,validation
RICE_010420,validation
RICE_010421,validation
RICE_010422,validation
RICE_010423,validation
RICE_010424,validation
RICE_010425,validation
RICE_010426,validation
RICE_010427,validation
RICE_010428,validation
RICE_010429,validation
RICE_010430,validation
RICE_010431,validation
RICE_010432,validation
RICE_010433,validation
RICE_010434,validation
RICE_010435,validation
RICE_010436,validation
RICE_010437,validation
RICE_010438,validation
RICE_010439,validation
RICE_010440,validation
RICE_010441,validation
RICE_010442,validation
RICE_010443,validation
RICE_010444,validation
RICE_010445,validation
RICE_010446,validation
RICE_010447,validation
RICE_010448,validation
RICE_010449,validation
RICE_010450,validation
RICE_010451,validation
RICE_010452,validation
RICE_010453,validation
RICE_010454,validation
RICE_010455,validation
RICE_010456,validation
RICE_010457,validation
RICE_010458,validation
RICE_010459,validation
RICE_010460,validation
RICE_010461,validation
RICE_010462,validation
RICE_010463,validation
RICE_010464,validation
RICE_010465,validation
RICE_010466,validation
RICE_010467,validation
RICE_010468,validation
RICE_010469,validation
RICE_010470,validation
RICE_010471,validation
RICE_010472,validation
RICE_010473,validation
RICE_010474,validation
RICE_010475,validation
RICE_010476,validation
RICE_010477,validation
RICE_010478,validation
RICE_010479,validation
RICE_010480,validation
RICE_010481,validation
RICE_010482,validation
RICE_010483,validation
RICE_010484,validation
RICE_010485,validation
RICE_010486,validation
RICE_010487,validation
RICE_010488,validation
RICE_010489,validation
RICE_010490,validation
RICE_010491,validation
RICE_010492,validation
RICE_010493,validation
RICE_010494,validation
RICE_010495,validation
RICE_010496,validation
RICE_010497,validation
RICE_010498,validation
RICE_010499,validation
RICE_010500,validation
RICE_010501,validation
RICE_010502,validation
RICE_010503,validation
RICE_010504,validation
RICE_010505,validation
RICE_010506,validation
RICE_010507,validation
RICE_010508,validation
RICE_010509,validation
RICE_010510,validation
RICE_010511,validation
RICE_010512,validation
RICE_010513,validation
RICE_010514,validation
RICE_010515,validation
RICE_010516,validation
RICE_010517,validation
RICE_010518,validation
RICE_010519,validation
RICE_010520,validation
RICE_010521,validation
RICE_010522,validation
RICE_010523,validation
RICE_010524,validation
RICE_010525,validation
RICE_010526,validation
RICE_010527,validation
RICE_010528,validation
RICE_010529,validation
RICE_010530,validation
RICE_010531,validation
RICE_010532,validation
RICE_010533,validation
RICE_010534,validation
RICE_010535,validation
RICE_010536,validation
RICE_010537,validation
RICE_010538,validation
RICE_010539,validation
RICE_010540,validation
RICE_010541,validation
RICE_010542,validation
RICE_010543,validation
RICE_010544,validation
RICE_010545,validation
RICE_010546,validation
RICE_010547,validation
RICE_010548,validation
RICE_010549,validation
RICE_010550,validation
RICE_010551,validation
RICE_010552,validation
RICE_010553,validation
RICE_010554,validation
RICE_010555,validation
RICE_010556,validation
RICE_010557,validation
RICE_010558,validation
RICE_010559,validation
RICE_010560,validation
RICE_010561,validation
RICE_010562,validation
RICE_010563,validation
RICE_010564,validation
RICE_010565,validation
RICE_010566,validation
RICE_010567,validation
RICE_010568,validation
RICE_010569,validation
RICE_010570,validation
RICE_010571,validation
RICE_010572,validation
RICE_010573,validation
RICE_010574,validation
RICE_010575,validation
RICE_010576,validation
RICE_010577,validation
RICE_010578,validation
RICE_010579,validation
RICE_010580,validation
RICE_010581,validation
RICE_010582,validation
RICE_010583,validation
RICE_010584,validation
RICE_010585,validation
RICE_010586,validation
RICE_010587,validation
RICE_010588,validation
RICE_010589,validation
RICE_010590,validation
RICE_010591,validation
RICE_010592,validation
RICE_010593,validation
RICE_010594,validation
RICE_010595,validation
RICE_010596,validation
RICE_010597,validation
RICE_010598,validation
RICE_010599,validation
RICE_010600,validation
RICE_010601,validation
RICE_010602,validation
RICE_010603,validation
RICE_010604,validation
RICE_010605,validation
RICE_010606,validation
RICE_010607,validation
RICE_010608,validation
RICE_010609,validation
RICE_010610,validation
RICE_010611,validation
RICE_010612,validation
RICE_010613,validation
RICE_010614,validation
RICE_010615,validation
RICE_010616,validation
RICE_010617,validation
RICE_010618,validation
RICE_010619,validation
RICE_010620,validation
RICE_010621,validation
RICE_010622,validation
RICE_010623,validation
RICE_010624,validation
RICE_010625,validation
RICE_010626,validation
RICE_010627,validation
RICE_010628,validation
RICE_010629,validation
RICE_010630,validation
RICE_010631,validation
RICE_010632,validation
RICE_010633,validation
RICE_010634,validation
RICE_010635,validation
RICE_010636,validation
RICE_010637,validation
RICE_010638,validation
RICE_010639,validation
RICE_010640,validation
RICE_010641,validation
RICE_010642,validation
RICE_010643,validation
RICE_010644,validation
RICE_010645,validation
RICE_010646,validation
RICE_010647,validation
RICE_010648,validation
RICE_010649,validation
RICE_010650,validation
RICE_010651,validation
RICE_010652,validation
RICE_010653,validation
RICE_010654,validation
RICE_010655,validation
RICE_010656,validation
RICE_010657,validation
RICE_010658,validation
RICE_010659,validation
RICE_010660,validation
RICE_010661,validation
RICE_010662,validation
RICE_010663,validation
RICE_010664,validation
RICE_010665,validation
RICE_010666,validation
RICE_010667,validation
RICE_010668,validation
RICE_010669,validation
RICE_010670,validation
RICE_010671,validation
RICE_010672,validation
RICE_010673,validation
RICE_010674,validation
RICE_010675,validation
RICE_010676,validation
RICE_010677,validation
RICE_010678,validation
RICE_010679,validation
RICE_010680,validation
RICE_010681,validation
RICE_010682,validation
RICE_010683,validation
RICE_010684,validation
RICE_010685,validation
RICE_010686,validation
RICE_010687,validation
RICE_010688,validation
RICE_010689,validation
RICE_010690,validation
RICE_010691,validation
RICE_010692,validation
RICE_010693,validation
RICE_010694,validation
RICE_010695,validation
RICE_010696,validation
RICE_010697,validation
RICE_010698,validation
RICE_010699,validation
RICE_010700,validation
RICE_010701,validation
RICE_010702,validation
RICE_010703,validation
RICE_010704,validation
RICE_010705,validation
RICE_010706,validation
RICE_010707,validation
RICE_010708,validation
RICE_010709,validation
RICE_010710,validation
RICE_010711,validation
RICE_010712,validation
RICE_010713,validation
RICE_010714,validation
RICE_010715,validation
RICE_010716,validation
RICE_010717,validation
RICE_010718,validation
RICE_010719,validation
RICE_010720,validation
RICE_010721,validation
RICE_010722,validation
RICE_010723,validation
RICE_010724,validation
RICE_010725,validation
RICE_010726,validation
RICE_010727,validation
RICE_010728,validation
RICE_010729,validation
RICE_010730,validation
RICE_010731,validation
RICE_010732,validation
RICE_010733,validation
RICE_010734,validation
RICE_010735,validation
RICE_010736,validation
RICE_010737,validation
RICE_010738,validation
RICE_010739,validation
RICE_010740,validation
RICE_010741,validation
RICE_010742,validation
RICE_010743,validation
RICE_010744,validation
RICE_010745,validation
RICE_010746,validation
RICE_010747,validation
RICE_010748,validation
RICE_010749,validation
RICE_010750,validation
RICE_010751,validation
RICE_010752,validation
RICE_010753,validation
RICE_010754,validation
RICE_010755,validation
RICE_010756,validation
RICE_010757,validation
RICE_010758,validation
RICE_010759,validation
RICE_010760,validation
RICE_010761,validation
RICE_010762,validation
RICE_010763,validation
RICE_010764,validation
RICE_010765,validation
RICE_010766,validation
RICE_010767,validation
RICE_010768,validation
RICE_010769,validation
RICE_010770,validation
RICE_010771,validation
RICE_010772,validation
RICE_010773,validation
RICE_010774,validation
RICE_010775,validation
RICE_010776,validation
RICE_010777,validation
RICE_010778,validation
RICE_010779,validation
RICE_010780,validation
RICE_010781,validation
RICE_010782,validation
RICE_010783,validation
RICE_010784,validation
RICE_010785,validation
RICE_010786,validation
RICE_010787,validation
RICE_010788,validation
RICE_010789,validation
RICE_010790,validation
RICE_010791,validation
RICE_010792,validation
RICE_010793,validation
RICE_010794,validation
RICE_010795,validation
RICE_010796,validation
RICE_010797,validation
RICE_010798,validation
RICE_010799,validation
